337,M,25,167,55
337,M,29,167,55
337,M,33,167,55
338,F,21,170,47
339,M,27,175,74
340,M,16,177,NA
341,F,16,162,72
341,F,20,162,72
342,M,23,168,68
343,M,20,168,62
344,F,15,170,59
344,F,19,170,59
344,F,19,170,59
345,M,18,150,60
346,M,19,181,66
346,M,23,181,66
347,M,33,178,74
348,M,21,162,69
348,M,25,162,69
349,M,23,202,104
350,M,22,178,73
351,M,19,183,74
351,M,23,183,74
352,M,26,172,74
353,M,29,192,117
354,M,26,172,60
355,M,26,170,84
355,M,30,170,84
355,M,34,170,84
356,M,NA,179,76
357,M,26,190,125
357,M,34,190,125
358,M,24,174,72
358,M,32,174,72
359,M,18,162,54
360,M,24,177,75
361,M,24,178,67
361,M,24,178,67
361,M,28,178,67
361,M,28,178,67
362,M,25,166,69
363,M,23,168,68
364,M,25,167,62
365,M,22,175,64
365,M,22,175,64
365,M,26,175,64
365,M,28,175,64
365,M,28,175,64
366,M,23,173,68
366,M,23,173,68
367,M,22,NA,NA
368,M,24,178,70
368,M,28,178,70
369,M,21,179,91
369,M,29,179,91
370,M,26,166,57
371,M,21,190,80
371,M,25,190,80
371,M,29,190,80
372,M,28,170,60
373,F,18,168,60
374,M,31,175,67
375,M,22,177,75
376,F,NA,NA,NA
377,M,21,160,50
377,M,21,160,50
378,M,22,173,62
378,M,22,173,62
379,M,23,170,51
380,F,35,NA,NA
381,M,27,180,83
381,M,31,180,83
382,M,30,NA,NA
383,M,22,NA,NA
383,M,26,NA,NA
384,M,22,194,92
384,M,26,194,92
385,F,19,169,48
386,M,19,190,73
387,M,45,NA,NA
387,M,45,NA,NA
388,F,20,163,52
389,M,23,185,102
390,M,35,NA,NA
391,M,19,183,80
391,M,23,183,80
392,F,19,160,48
392,F,19,160,48
392,F,19,160,48
392,F,19,160,48
392,F,19,160,48
392,F,19,160,48
393,F,16,160,62
393,F,20,160,62
393,F,20,160,62
393,F,24,160,62
393,F,24,160,62
394,F,25,165,55
394,F,25,165,55
394,F,25,165,55
394,F,25,165,55
394,F,25,165,55
395,F,25,163,46
395,F,29,163,46
396,M,24,NA,NA
396,M,36,NA,NA
396,M,36,NA,NA
396,M,48,NA,NA
396,M,52,NA,NA
396,M,52,NA,NA
397,M,20,NA,NA
398,F,28,NA,62
399,M,22,NA,NA
400,M,22,184,85
400,M,30,184,85
401,F,18,153,48
401,F,18,153,48
401,F,18,153,48
401,F,18,153,48
401,F,18,153,48
402,M,15,NA,NA
402,M,19,NA,NA
403,M,22,176,66
404,M,26,NA,NA
405,M,26,NA,NA
405,M,26,NA,NA
405,M,26,NA,NA
406,M,37,174,63
407,M,19,NA,NA
408,F,23,173,61
409,M,22,166,58
410,M,24,192,68
411,M,27,186,84
411,M,30,186,84
411,M,34,186,84
412,M,26,NA,NA
413,M,23,181,76
414,M,19,181,78
414,M,19,181,78
415,F,17,190,73
