281,45,13,281,1
282,45,20,282,1
283,5,21,283,1
284,5,4,284,2
285,5,4,285,1
286,45,12,286,1
287,5,20,287,4
288,12,20,288,1
289,14,12,289,1
290,14,22,290,1
291,14,2,291,1
292,14,20,292,1
293,14,22,293,1
294,14,20,294,1
295,14,20,295,1
296,14,20,296,1
297,14,20,297,1
298,14,2,298,1
299,49,20,299,1
300,14,21,300,1
301,14,1,301,1
302,14,13,302,1
303,39,34,303,1
304,39,34,304,1
305,39,34,305,1
306,39,34,306,1
307,39,34,307,1
308,39,34,308,1
309,39,34,309,1
310,39,34,310,1
311,14,1,311,1
312,5,22,312,4
313,50,38,313,1
314,50,28,314,1
315,10,10,315,1
316,35,28,316,1
317,51,26,317,1
318,14,21,318,1
319,14,12,319,1
320,14,12,320,1
321,20,28,321,1
322,39,34,322,1
323,14,10,323,1
324,39,34,324,1
325,14,12,325,1
326,20,34,326,1
327,20,27,327,1
328,20,28,328,1
329,20,28,329,1
330,14,12,330,1
331,14,22,331,1
332,14,12,332,1
333,14,1,333,1
334,39,34,334,1
335,14,22,335,1
336,14,17,336,1
337,14,17,337,1
338,14,17,338,1
339,14,10,339,1
340,14,10,340,1
341,39,34,341,1
342,14,36,342,1
343,14,26,343,1
344,20,27,344,1
345,14,17,345,1
346,14,1,346,1
347,14,28,347,1
348,14,17,348,1
349,14,17,349,1
350,14,17,350,1
351,14,10,351,1
352,14,10,352,1
353,39,34,353,1
354,39,34,354,1
355,14,10,355,1
356,39,34,356,1
357,52,36,357,1
358,14,29,358,1
359,14,20,359,1
360,14,26,360,1
361,14,29,361,1
362,14,1,362,1
363,14,22,363,1
364,14,28,364,1
365,14,36,365,1
366,14,20,366,1
367,14,21,367,1
368,53,13,368,1
369,14,38,369,1
370,39,34,370,1
371,14,38,371,1
372,14,30,372,1
373,14,17,373,1
374,14,17,374,1
375,14,10,375,1
376,14,10,376,1
377,14,10,377,1
378,14,10,378,1
379,14,10,379,1
380,39,34,380,1
381,14,26,381,1
382,39,34,382,1
383,14,38,383,1
384,14,38,384,1
385,14,20,385,1
386,14,20,386,1
387,14,21,387,1
388,14,21,388,1
389,14,1,389,1
390,14,22,390,1
391,14,12,391,1
392,14,12,392,1
393,14,12,393,1
394,14,38,394,1
395,39,34,395,1
396,14,13,396,1
397,14,36,397,1
398,14,17,398,1
399,14,17,399,1
400,14,17,400,1
401,14,17,401,1
402,14,17,402,1
403,14,17,403,1
404,14,17,404,1
405,14,17,405,1
406,14,17,406,1
407,14,22,407,1
408,14,20,408,1
409,14,21,409,1
410,20,28,410,1
411,14,21,411,1
412,14,21,412,1
413,14,21,413,1
414,14,17,414,1
415,14,17,415,1
416,14,17,416,1
417,14,17,417,1
418,14,17,418,1
419,14,17,419,1
420,14,17,420,1
421,14,17,421,1
422,14,20,422,1
423,14,2,423,1
424,14,21,424,1
425,14,20,425,1
426,20,20,426,1
427,14,26,427,1
428,14,2,428,1
429,14,21,429,1
430,10,10,430,1
431,14,22,431,1
432,14,20,432,1
433,34,21,433,1
434,14,21,434,1
435,14,2,435,1
436,14,21,436,1
437,14,2,437,1
438,14,12,438,1
439,14,12,439,1
440,14,12,440,1
441,14,12,441,1
442,14,12,442,1
443,14,20,443,1
444,14,21,444,1
445,34,37,445,1
446,34,29,446,1
447,34,1,447,1
448,34,20,448,1
449,34,2,449,1
450,15,2,450,1
451,15,21,451,3
452,54,21,452,1
453,54,21,453,1
454,47,20,454,1
455,47,2,455,1
456,41,1,456,1
457,41,13,457,1
458,55,29,458,1
459,55,1,459,1
460,14,35,460,1
461,14,35,461,1
462,14,30,462,1
463,14,30,463,1
464,14,30,464,1
465,14,30,465,1
466,14,17,466,1
467,5,12,467,1
468,5,22,468,1
469,5,20,469,1
470,5,2,470,1
471,47,12,471,1
472,47,22,472,1
473,47,20,473,1
474,56,20,474,1
475,45,26,475,1
476,45,26,476,1
477,45,26,477,3
478,20,28,478,1
479,15,36,479,1
480,26,2,480,1
481,57,13,481,1
482,45,12,482,1
483,14,26,483,1
484,14,22,484,1
485,14,29,485,1
486,14,29,486,1
487,14,1,487,1
488,14,1,488,1
489,18,13,489,1
490,26,21,490,1
491,14,29,491,1
492,14,10,492,1
493,58,21,493,1
494,59,21,494,1
495,38,37,495,1
496,35,12,496,1
497,42,13,497,1
498,42,12,498,1
499,14,12,499,1
500,14,12,500,1
501,14,20,501,1
502,42,1,502,1
503,59,13,503,1
504,59,12,504,1
505,20,12,505,1
506,60,35,506,1
507,60,35,507,1
508,38,34,508,1
509,38,38,509,1
510,61,26,510,1
511,62,37,511,1
512,38,37,512,1
513,35,36,513,1
514,35,36,514,1
515,38,34,515,1
516,41,1,516,1
517,63,29,517,1
518,36,12,518,1
519,61,26,519,1
520,15,36,520,1
521,51,26,521,1
522,36,26,522,1
523,64,28,523,1
524,42,27,524,1
525,37,34,525,2
526,37,38,526,4
527,38,20,527,1
528,38,2,528,1
529,38,34,529,1
530,38,34,530,1
531,38,34,531,1
532,37,17,532,1
533,38,37,533,1
534,14,30,534,1
535,14,17,535,1
536,61,26,536,1
537,65,13,537,1
538,66,29,538,1
539,35,37,539,1
540,35,37,540,1
541,37,10,541,1
542,67,22,542,1
543,38,22,543,1
544,38,22,544,1
545,33,27,545,1
546,33,27,546,1
547,33,28,547,1
548,33,28,548,1
549,45,20,549,1
550,14,2,550,1
551,30,28,551,2
552,68,27,552,1
553,68,27,553,1
554,68,27,554,1
555,68,27,555,1
556,68,27,556,1
557,38,2,557,1
558,14,1,558,1
559,14,1,559,1
560,41,20,560,1
561,14,29,561,1
562,5,22,562,1
563,38,1,563,1
564,14,1,564,1
565,65,29,565,1
566,65,29,566,1
567,65,29,567,1
568,65,29,568,1
569,65,29,569,1
570,65,29,570,1
571,65,26,571,1
572,38,34,572,1
573,35,1,573,1
574,14,3,574,1
575,42,13,575,1
576,42,13,576,1
577,42,13,577,1
578,42,12,578,1
579,69,1,579,1
580,69,13,580,1
581,20,27,581,1
582,20,28,582,1
583,33,29,583,1
584,19,21,584,1
585,19,13,585,1
586,19,12,586,1
587,70,13,587,1
588,70,12,588,2
589,70,2,589,1
590,70,21,590,1
591,19,13,591,4
592,19,12,592,2
593,19,22,593,1
594,19,2,594,1
595,19,20,595,1
596,35,28,596,1
597,14,20,597,1
598,14,2,598,1
599,65,2,599,1
600,65,2,600,1
601,14,20,601,1
602,14,2,602,1
603,14,2,603,1
604,35,37,604,1
605,35,29,605,1
606,35,1,606,1
607,38,21,607,1
608,14,20,608,1
609,14,2,609,1
610,5,12,610,2
611,70,22,611,1
612,71,20,612,1
613,71,2,613,1
614,70,21,614,1
615,72,21,615,1
616,21,21,616,1
617,72,22,617,1
618,72,20,618,4
619,72,2,619,1
620,53,37,620,1
621,73,1,621,2
622,70,12,622,1
623,30,29,623,1
624,70,13,624,1
625,71,22,625,1
626,74,30,626,1
627,75,42,627,1
628,75,42,628,1
629,75,43,629,1
630,74,43,630,1
631,74,34,631,1
632,74,1,632,1
633,74,28,633,1
634,74,5,634,1
635,74,5,635,1
636,74,6,636,1
637,74,7,637,2
